contract_symbol,last_trade_date,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_volatility,in_the_money,contract_size,currency,expiration,type,date_pulled
AAPL251017C00222500,2025-10-06 16:36:42+00:00,222.5,35.29,34.3,34.95,-0.4699974,-1.3143104,2.0,15,0.5415084912109377,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00225000,2025-10-06 19:58:30+00:00,225.0,32.17,32.0,32.25,-1.3800011,-4.113267,138.0,13700,0.47363807617187503,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00227500,2025-10-06 16:16:33+00:00,227.5,29.95,29.2,30.8,-0.8999996,-2.9173408,3.0,133,0.5827678442382812,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00230000,2025-10-06 19:33:38+00:00,230.0,27.47,27.1,27.3,-1.0300007,-3.6140375,351.0,20779,0.4184628466796875,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00232500,2025-10-06 18:02:30+00:00,232.5,24.68,24.1,24.9,-1.9699993,-7.392118,24.0,52,0.40112903564453123,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00235000,2025-10-06 19:37:02+00:00,235.0,22.63,22.15,22.4,-1.1700001,-4.915967,552.0,17759,0.3679262426757813,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00237500,2025-10-06 19:36:28+00:00,237.5,19.74,19.15,20.0,-1.0400009,-5.0048165,9.0,212,0.3469303588867187,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00240000,2025-10-06 19:59:18+00:00,240.0,17.62,17.35,17.6,-1.0199986,-5.4720955,1010.0,27697,0.3232489550781249,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00242500,2025-10-06 19:10:15+00:00,242.5,15.05,15.0,15.25,-1.1500006,-7.0987687,24.0,332,0.30225307128906254,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00245000,2025-10-06 19:54:32+00:00,245.0,13.26,12.8,13.0,-0.8899994,-6.2897487,434.0,17014,0.28613995117187496,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00247500,2025-10-06 19:58:06+00:00,247.5,10.9,10.65,10.85,-0.8500004,-7.234046,374.0,2572,0.2718578674316406,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00250000,2025-10-06 19:58:06+00:00,250.0,8.8,8.65,8.8,-1.04,-10.569105,4147.0,32964,0.25757578369140627,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00252500,2025-10-06 19:58:40+00:00,252.5,6.95,6.85,6.95,-0.8500004,-10.897441,943.0,2620,0.24713887634277343,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00255000,2025-10-06 19:59:58+00:00,255.0,5.3,5.25,5.35,-0.98,-15.605095,15049.0,20665,0.24066921447753903,True,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00257500,2025-10-06 19:59:44+00:00,257.5,3.9,3.9,3.95,-0.8199997,-17.372875,16196.0,9232,0.23352817260742187,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00260000,2025-10-06 19:59:58+00:00,260.0,2.82,2.79,2.9,-0.6600001,-18.965519,17517.0,30014,0.23316196533203126,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00262500,2025-10-06 19:59:57+00:00,262.5,1.96,1.94,1.98,-0.49,-20.0,4416.0,9393,0.2274247180175781,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00265000,2025-10-06 19:59:58+00:00,265.0,1.34,1.32,1.36,-0.39,-22.543352,13489.0,16243,0.22766885620117186,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00267500,2025-10-06 19:59:35+00:00,267.5,0.9,0.89,0.91,-0.26,-22.413794,2876.0,3179,0.22827920166015625,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00270000,2025-10-06 19:59:56+00:00,270.0,0.6,0.6,0.61,-0.17999995,-23.076916,8261.0,21894,0.2309647216796875,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00272500,2025-10-06 19:55:10+00:00,272.5,0.41,0.4,0.42,-0.09,-18.0,780.0,829,0.23633576171874998,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00275000,2025-10-06 19:58:06+00:00,275.0,0.28,0.27,0.29,-0.06999999,-19.999998,1646.0,13591,0.24195093994140626,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00280000,2025-10-06 19:50:30+00:00,280.0,0.15,0.14,0.15,-0.019999996,-11.764703,1085.0,11961,0.256843369140625,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00285000,2025-10-06 19:58:38+00:00,285.0,0.08,0.07,0.08,-0.010000005,-11.111116,282.0,3442,0.27149166015625,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00290000,2025-10-06 19:48:18+00:00,290.0,0.05,0.04,0.05,0.0,0.0,365.0,4036,0.2910227148437499,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00295000,2025-10-06 16:46:32+00:00,295.0,0.02,0.02,0.03,-0.01,-33.333336,271.0,4281,0.30664755859375,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00300000,2025-10-06 19:57:29+00:00,300.0,0.02,0.01,0.02,0.0,0.0,687.0,12996,0.3242255078124999,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00305000,2025-10-06 14:34:17+00:00,305.0,0.02,0.0,0.02,0.01,100.0,5.0,636,0.35547519531249994,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00310000,2025-10-06 18:10:17+00:00,310.0,0.01,0.0,0.01,0.0,0.0,41.0,1768,0.35938140625,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00315000,2025-10-06 16:52:21+00:00,315.0,0.01,0.0,0.01,-0.01,-50.0,13.0,626,0.38281867187499996,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00320000,2025-10-06 14:07:07+00:00,320.0,0.01,0.0,0.01,0.0,0.0,2.0,1571,0.414068359375,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00325000,2025-10-01 14:23:52+00:00,325.0,0.01,0.0,0.01,0.0,0.0,3.0,642,0.437505625,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00330000,2025-10-02 15:32:09+00:00,330.0,0.01,0.0,0.01,0.0,0.0,11.0,885,0.46094289062500005,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00335000,2025-09-26 14:02:34+00:00,335.0,0.01,0.0,0.01,0.0,0.0,20.0,82,0.49219257812500006,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00340000,2025-09-24 13:52:59+00:00,340.0,0.01,0.0,0.01,0.0,0.0,35.0,153,0.51562984375,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00345000,2025-09-26 13:30:02+00:00,345.0,0.01,0.0,0.01,0.0,0.0,1.0,391,0.51562984375,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00350000,2025-08-19 18:49:25+00:00,350.0,0.01,0.0,0.01,0.0,0.0,150.0,450,0.5312546875,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00355000,2025-09-22 14:45:40+00:00,355.0,0.01,0.0,0.01,0.0,0.0,25.0,225,0.5468795312500001,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00360000,2025-08-06 17:51:38+00:00,360.0,0.01,0.0,0.01,0.0,0.0,1.0,1497,0.57812921875,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017C00370000,2025-09-29 13:30:03+00:00,370.0,0.01,0.0,0.01,0.0,0.0,16.0,2844,0.6250037500000001,False,REGULAR,USD,2025-10-17,C,2025-10-06
AAPL251017P00090000,2025-09-29 13:30:03+00:00,90.0,0.01,0.0,0.01,0.0,0.0,6.0,955,1.75000125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00095000,2025-10-01 16:28:23+00:00,95.0,0.01,0.0,0.01,0.0,0.0,1.0,1135,1.625001875,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00100000,2025-09-22 13:46:16+00:00,100.0,0.01,0.0,0.01,0.0,0.0,3.0,860,1.5625021874999998,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00105000,2025-09-12 15:56:38+00:00,105.0,0.02,0.0,0.01,0.0,0.0,1.0,292,1.5000025,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00110000,2025-09-22 13:55:57+00:00,110.0,0.01,0.0,0.01,0.0,0.0,5.0,615,1.40625296875,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00115000,2025-09-19 16:15:28+00:00,115.0,0.01,0.0,0.01,0.0,0.0,20.0,595,1.3437532812499997,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00120000,2025-09-30 15:44:41+00:00,120.0,0.01,0.0,0.01,0.0,0.0,1.0,5856,1.2500037499999999,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00125000,2025-10-03 19:24:35+00:00,125.0,0.01,0.0,0.01,0.0,0.0,40.0,1704,1.1875040625,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00130000,2025-10-03 18:35:28+00:00,130.0,0.01,0.0,0.01,0.0,0.0,77.0,1185,1.125004375,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00135000,2025-10-02 16:08:58+00:00,135.0,0.02,0.0,0.01,0.01,100.0,1.0,1455,1.09375453125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00140000,2025-10-06 13:45:21+00:00,140.0,0.01,0.0,0.01,-0.01,-50.0,3.0,2450,1.0312548437500002,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00145000,2025-10-03 18:35:47+00:00,145.0,0.02,0.0,0.01,0.0,0.0,159.0,4240,0.9687503125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00150000,2025-10-06 19:22:03+00:00,150.0,0.01,0.0,0.01,0.0,0.0,9.0,11351,0.9062509375,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00155000,2025-10-03 17:51:02+00:00,155.0,0.02,0.0,0.01,0.0,0.0,105.0,3080,0.85937640625,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00160000,2025-10-06 19:49:51+00:00,160.0,0.01,0.0,0.02,-0.01,-50.0,27.0,14170,0.85937640625,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00165000,2025-10-06 14:43:47+00:00,165.0,0.02,0.0,0.02,-0.01,-33.333336,5.0,6561,0.79687703125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00170000,2025-10-06 16:58:37+00:00,170.0,0.02,0.01,0.02,-0.01,-33.333336,5.0,7268,0.7812521875,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00175000,2025-10-06 17:48:14+00:00,175.0,0.02,0.01,0.03,-0.02,-50.0,50.0,5420,0.7500025,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00180000,2025-10-06 18:01:46+00:00,180.0,0.02,0.01,0.03,-0.02,-50.0,46.0,12067,0.6953155468750001,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00185000,2025-10-06 18:36:48+00:00,185.0,0.03,0.02,0.04,-0.03,-50.0,234.0,10075,0.6718782812500002,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00190000,2025-10-06 18:05:04+00:00,190.0,0.03,0.02,0.04,-0.020000001,-40.000004,62.0,14029,0.6250037500000001,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00195000,2025-10-06 18:53:26+00:00,195.0,0.03,0.02,0.04,-0.03,-50.0,515.0,9798,0.5742230078125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00200000,2025-10-06 19:23:57+00:00,200.0,0.03,0.03,0.05,-0.03,-50.0,86.0,16772,0.5429733203125001,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00205000,2025-10-06 18:26:23+00:00,205.0,0.05,0.05,0.06,-0.02,-28.571428,503.0,12069,0.5136767382812499,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00210000,2025-10-06 19:49:33+00:00,210.0,0.05,0.05,0.06,-0.029999997,-37.499996,835.0,28770,0.4687553125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00215000,2025-10-06 19:18:42+00:00,215.0,0.07,0.07,0.08,-0.020000003,-22.222223,396.0,16852,0.43555251953125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00217500,2025-10-06 19:33:12+00:00,217.5,0.08,0.06,0.08,-0.020000003,-20.000002,41.0,481,0.4101621484375,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00220000,2025-10-06 19:53:48+00:00,220.0,0.08,0.08,0.09,-0.010000005,-11.111116,165.0,20069,0.39258419921875,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00222500,2025-10-06 17:52:40+00:00,222.5,0.11,0.09,0.1,-0.009999998,-8.333331,13.0,308,0.37305314453125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00225000,2025-10-06 19:54:36+00:00,225.0,0.11,0.1,0.12,-0.030000001,-21.428572,864.0,11579,0.35742830078125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00227500,2025-10-06 19:14:46+00:00,227.5,0.14,0.12,0.13,0.0,0.0,104.0,1307,0.3354558642578125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00230000,2025-10-06 19:49:33+00:00,230.0,0.16,0.15,0.16,0.0,0.0,1232.0,13145,0.32031929687499994,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00232500,2025-10-06 19:00:35+00:00,232.5,0.21,0.18,0.2,0.00999999,4.999995,74.0,1913,0.305671005859375,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00235000,2025-10-06 19:37:08+00:00,235.0,0.26,0.24,0.25,0.00999999,3.9999962,536.0,10528,0.29053443847656246,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00237500,2025-10-06 18:03:54+00:00,237.5,0.31,0.31,0.33,-0.00999999,-3.1249971,327.0,1297,0.2778392529296875,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00240000,2025-10-06 19:55:06+00:00,240.0,0.42,0.43,0.45,-0.01000002,-2.325586,1953.0,12764,0.2668530346679688,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00242500,2025-10-06 19:59:03+00:00,242.5,0.6,0.59,0.62,0.02000004,3.448283,565.0,4188,0.2563550927734375,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00245000,2025-10-06 19:57:15+00:00,245.0,0.83,0.84,0.87,0.0,0.0,1678.0,6387,0.2474440490722656,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00247500,2025-10-06 19:49:42+00:00,247.5,1.18,1.15,1.26,0.07999992,7.2727203,1383.0,5059,0.242195078125,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00250000,2025-10-06 19:57:24+00:00,250.0,1.69,1.68,1.71,0.18000007,11.920535,7792.0,11127,0.23157506713867188,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00252500,2025-10-06 19:58:30+00:00,252.5,2.37,2.3,2.48,0.25,11.792454,2190.0,3411,0.23084265258789063,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00255000,2025-10-06 19:57:53+00:00,255.0,3.23,3.2,3.3,0.32999992,11.379308,4486.0,6494,0.22101609069824218,False,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00257500,2025-10-06 19:49:01+00:00,257.5,4.37,4.35,4.45,0.56999993,14.999998,1725.0,3050,0.21680470703125,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00260000,2025-10-06 19:59:15+00:00,260.0,5.7,5.7,5.85,0.5699997,11.111105,995.0,2541,0.21289849609375,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00262500,2025-10-06 19:39:56+00:00,262.5,7.45,7.4,7.5,0.9499998,14.615382,184.0,192,0.2093584924316406,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00265000,2025-10-06 19:45:10+00:00,265.0,9.1,9.3,9.45,0.5500002,6.4327507,94.0,426,0.21167780517578122,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00267500,2025-10-06 17:18:43+00:00,267.5,11.6,11.3,11.55,1.0500002,9.952608,93.0,90,0.21314263427734376,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00270000,2025-10-06 19:53:48+00:00,270.0,13.36,13.55,13.75,0.6300001,4.9489408,92.0,181,0.21143366699218746,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00272500,2025-10-06 18:58:29+00:00,272.5,16.5,15.75,16.35,1.0900002,7.07333,4.0,2,0.25196060546875,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00275000,2025-10-03 15:39:06+00:00,275.0,17.5,17.95,19.0,0.94000053,5.676332,1.0,101,0.29834686035156244,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00280000,2025-10-06 18:50:15+00:00,280.0,23.65,23.1,23.55,1.1000004,4.878051,5.0,7,0.2797923583984374,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00285000,2025-10-03 15:03:24+00:00,285.0,27.05,28.05,28.55,0.0,0.0,6.0,0,0.32471378417968744,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00290000,2025-10-03 15:06:24+00:00,290.0,31.75,33.1,33.55,0.0,0.0,3.0,3,0.3676821044921875,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00295000,2025-09-10 19:50:00+00:00,295.0,68.15,38.05,38.95,0.0,0.0,2.0,0,0.4943898217773438,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00300000,2025-10-01 14:36:13+00:00,300.0,44.1,43.1,43.9,0.0,0.0,3.0,0,0.5307664111328125,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00305000,2025-10-06 16:16:33+00:00,305.0,48.05,48.05,48.95,-30.100002,-38.51568,2.0,0,0.5835002587890624,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00315000,2025-09-19 19:50:00+00:00,315.0,69.7,58.05,58.85,0.0,0.0,1.0,0,0.5195360546875,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00320000,2025-09-29 19:50:00+00:00,320.0,65.4,63.0,63.95,0.0,0.0,1.0,0,0.5654340332031251,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00330000,2025-08-15 19:50:00+00:00,330.0,98.75,74.2,75.1,0.0,0.0,,0,0.911133701171875,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00335000,2025-09-19 18:25:35+00:00,335.0,89.55,78.05,79.0,0.0,0.0,5.0,0,0.6884796777343751,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00355000,2025-04-11 19:46:36+00:00,355.0,157.02,141.2,142.45,0.0,0.0,,0,3.8929446035766606,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00360000,2025-04-11 19:46:36+00:00,360.0,162.01,146.25,147.6,0.0,0.0,,0,3.9541016772460935,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251017P00370000,2025-07-18 13:52:01+00:00,370.0,159.95,114.25,115.25,0.0,0.0,,0,1.2287636218261717,True,REGULAR,USD,2025-10-17,P,2025-10-06
AAPL251024C00110000,2025-09-24 14:15:56+00:00,110.0,143.35,146.2,147.65,0.0,0.0,1.0,3,1.625001875,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00120000,2025-09-24 14:15:18+00:00,120.0,133.19,136.25,138.0,0.0,0.0,,1,1.6035176074218749,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00125000,2025-10-03 19:39:45+00:00,125.0,133.49,131.25,132.4,0.0,0.0,3.0,3,1.3027378613281246,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00140000,2025-10-01 15:02:44+00:00,140.0,116.1,116.3,117.85,0.0,0.0,1.0,1,1.2822301513671874,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00160000,2025-09-30 17:21:39+00:00,160.0,94.18,96.45,97.95,0.0,0.0,,1,1.0751999365234377,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00165000,2025-09-30 14:50:24+00:00,165.0,90.95,91.5,92.45,0.0,0.0,1.0,2,0.9248054394531251,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00170000,2025-09-19 17:31:40+00:00,170.0,76.03,86.45,87.75,0.0,0.0,6.0,6,0.91992267578125,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00175000,2025-10-03 19:37:08+00:00,175.0,83.45,81.35,82.45,0.0,0.0,1.0,1,0.77929908203125,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00180000,2025-09-22 19:46:20+00:00,180.0,78.35,76.45,77.9,1.5800018,2.058098,1.0,11,0.8315446533203124,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00185000,2025-09-29 14:33:13+00:00,185.0,69.8,71.85,72.3,0.0,0.0,1.0,2,0.7460962890625,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00190000,2025-10-06 16:00:03+00:00,190.0,67.62,66.55,67.5,-1.3699951,-1.985788,1.0,18,0.6777375976562501,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00195000,2025-10-06 15:16:14+00:00,195.0,63.2,61.4,62.9,3.3400002,5.5796857,1.0,8,0.6621127539062501,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00200000,2025-10-06 16:03:05+00:00,200.0,57.95,56.55,57.55,-0.20999908,-0.36107132,10.0,66,0.5844768115234374,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00205000,2025-10-06 16:56:28+00:00,205.0,52.8,51.75,53.05,-0.63000107,-1.1791148,5.0,17,0.6091347680664063,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00210000,2025-10-06 13:46:17+00:00,210.0,46.0,46.75,48.3,-0.11999893,-0.2601885,1.0,46,0.5754436987304687,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00215000,2025-10-03 15:35:54+00:00,215.0,43.14,41.7,42.5,-1.3400002,-3.0125904,1.0,122,0.5173388110351562,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00220000,2025-10-06 17:35:26+00:00,220.0,37.42,36.85,37.55,-1.7200012,-4.3944845,4.0,574,0.47022014160156256,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00225000,2025-10-06 18:37:46+00:00,225.0,32.1,31.85,32.6,-1.9500008,-5.726875,53.0,526,0.42212491943359376,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00230000,2025-10-06 18:48:42+00:00,230.0,27.65,27.45,27.7,-1.1900005,-4.1262155,156.0,1307,0.37793590820312495,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00235000,2025-10-06 18:38:12+00:00,235.0,23.24,22.6,22.9,-0.5100002,-2.1473694,49.0,1872,0.3398503515625,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00240000,2025-10-06 19:59:18+00:00,240.0,18.22,18.0,18.2,-1.0300007,-5.3506527,110.0,2560,0.30322962402343745,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00245000,2025-10-06 17:52:59+00:00,245.0,13.56,13.6,13.85,-1.4099998,-9.418837,132.0,2883,0.2790599438476562,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00250000,2025-10-06 19:58:25+00:00,250.0,9.9,9.7,9.85,-0.75,-7.042254,436.0,8376,0.25641612731933594,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00255000,2025-10-06 19:58:06+00:00,255.0,6.5,6.4,6.5,-0.8499999,-11.564625,1343.0,5022,0.24109645629882812,True,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00260000,2025-10-06 19:58:06+00:00,260.0,3.95,3.85,3.95,-0.70000005,-15.053764,3727.0,15998,0.23157506713867188,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00265000,2025-10-06 19:59:46+00:00,265.0,2.2,2.19,2.29,-0.41999984,-16.030529,2235.0,5662,0.23041541076660155,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00270000,2025-10-06 19:58:26+00:00,270.0,1.2,1.15,1.19,-0.19999993,-14.285709,2352.0,8858,0.22705851074218747,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00275000,2025-10-06 19:57:02+00:00,275.0,0.65,0.6,0.62,-0.08000004,-10.958909,380.0,5855,0.23023230712890624,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00280000,2025-10-06 19:45:38+00:00,280.0,0.35,0.32,0.34,-0.03999999,-10.256408,1273.0,2081,0.23828886718749998,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00285000,2025-10-06 19:07:46+00:00,285.0,0.19,0.18,0.19,-0.019999996,-9.523808,805.0,4652,0.24732197998046873,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00290000,2025-10-06 19:50:42+00:00,290.0,0.12,0.11,0.12,-0.009999998,-7.692306,289.0,4553,0.260749580078125,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00295000,2025-10-06 18:59:35+00:00,295.0,0.07,0.06,0.07,0.0,0.0,63.0,391,0.2695385546875,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00300000,2025-10-06 19:30:01+00:00,300.0,0.04,0.03,0.05,-0.010000002,-20.000002,59.0,1673,0.28516339843749994,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00305000,2025-10-06 14:54:11+00:00,305.0,0.02,0.02,0.03,-0.02,-50.0,46.0,147,0.2929758203124999,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00310000,2025-10-06 15:36:39+00:00,310.0,0.01,0.01,0.02,-0.02,-66.66667,115.0,28,0.304694453125,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00315000,2025-10-06 14:19:09+00:00,315.0,0.02,0.0,0.02,0.0,0.0,1.0,111,0.32813171874999997,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00320000,2025-10-06 15:50:44+00:00,320.0,0.01,0.0,0.02,-0.01,-50.0,22.0,73,0.35156898437499995,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024C00325000,2025-10-02 14:50:09+00:00,325.0,0.01,0.0,0.01,0.0,0.0,50.0,48,0.35156898437499995,False,REGULAR,USD,2025-10-24,C,2025-10-06
AAPL251024P00110000,2025-10-03 18:06:06+00:00,110.0,0.01,0.0,0.21,0.0,0.0,3.0,53,1.47265888671875,False,REGULAR,USD,2025-10-24,P,2025-10-06
AAPL251024P00130000,2025-10-02 19:51:08+00:00,130.0,0.01,0.0,0.01,0.0,0.0,50.0,3,0.9062509375,False,REGULAR,USD,2025-10-24,P,2025-10-06
AAPL251024P00135000,2025-10-02 16:19:54+00:00,135.0,0.02,0.0,0.01,0.0,0.0,100.0,103,0.85937640625,False,REGULAR,USD,2025-10-24,P,2025-10-06
